prompt_id,prompt,contains_pii,intended_pii,verification_passed,prompt_category,role_context,practice_area_context,pii_findings,pii_count,unique_pii_types,source_entities,entity_count,prompt_length,generated_timestamp,prompt_number
07cf3600-2551-40c2-a86c-2d4733844055,Email Kelsey Anderson at reedjerry@example.net regarding court date,True,True,True,Legal Professional Query with PII,Compliance Officer,Corporate Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Email Kelsey"", ""start_index"": 0, ""end_index"": 12}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Anderson at"", ""start_index"": 13, ""end_index"": 24}, {""pii_type"": ""PERSON_NAME"", ""value"": ""net regarding"", ""start_index"": 43, ""end_index"": 56}, {""pii_type"": ""PERSON_NAME"", ""value"": ""court date"", ""start_index"": 57, ""end_index"": 67}, {""pii_type"": ""EMAIL"", ""value"": ""reedjerry@example.net"", ""start_index"": 25, ""end_index"": 46}]",5,"EMAIL, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Email Kelsey"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Anderson at"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""net regarding"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""court date"", ""context"": ""legal_participant""}, {""entity_type"": ""contact"", ""entity_value"": ""reedjerry@example.net"", ""context"": ""communication""}]",5,67,2025-08-01T10:12:29.899655,30
207c0594-b13e-455f-b9db-f407c5c6ab7d,Review discovery timeline for case CV-2020-3109,True,True,True,Legal Professional Query with PII,Associate,Real Estate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review discovery"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""timeline for"", ""start_index"": 17, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""case CV"", ""start_index"": 30, ""end_index"": 37}, {""pii_type"": ""CASE_NUMBER"", ""value"": ""CV-2020-3109"", ""start_index"": 35, ""end_index"": 47}]",4,"PERSON_NAME, CASE_NUMBER","[{""entity_type"": ""person"", ""entity_value"": ""Review discovery"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""timeline for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""case CV"", ""context"": ""legal_participant""}, {""entity_type"": ""case"", ""entity_value"": ""CV-2020-3109"", ""context"": ""legal_case""}]",4,47,2025-08-01T10:12:29.673333,31
cb5475bf-3c31-485d-ae35-0ed7ce955086,Request hearing date in U.S. Court of Appeals 9th Circuit for Taylor Leon,True,True,True,Legal Professional Query with PII,Legal Secretary,Employment Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Request hearing"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""date in"", ""start_index"": 16, ""end_index"": 23}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Court of"", ""start_index"": 29, ""end_index"": 37}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Circuit for"", ""start_index"": 50, ""end_index"": 61}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Taylor Leon"", ""start_index"": 62, ""end_index"": 73}]",5,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Request hearing"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""date in"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Court of"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Circuit for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Taylor Leon"", ""context"": ""legal_participant""}]",5,73,2025-08-01T10:12:29.768451,32
198d13a4-0cd2-4e43-b6da-e194439db29d,Prepare joint motion for Dawn Nichols and co-defendant Christian Neal,True,True,True,Legal Professional Query with PII,Partner,Criminal Defense,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Prepare joint"", ""start_index"": 0, ""end_index"": 13}, {""pii_type"": ""PERSON_NAME"", ""value"": ""motion for"", ""start_index"": 14, ""end_index"": 24}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Dawn Nichols"", ""start_index"": 25, ""end_index"": 37}, {""pii_type"": ""PERSON_NAME"", ""value"": ""and co"", ""start_index"": 38, ""end_index"": 44}, {""pii_type"": ""PERSON_NAME"", ""value"": ""defendant Christian"", ""start_index"": 45, ""end_index"": 64}]",5,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Prepare joint"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""motion for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Dawn Nichols"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""and co"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""defendant Christian"", ""context"": ""legal_participant""}]",5,69,2025-08-01T10:12:29.648740,33
6395c49f-e58e-4370-a078-6fea5793a319,"Prepare settlement agreement for case CV-2021-3032 - amount $81,924.00",True,True,True,Legal Professional Query with PII,Compliance Officer,Securities Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Prepare settlement"", ""start_index"": 0, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""agreement for"", ""start_index"": 19, ""end_index"": 32}, {""pii_type"": ""PERSON_NAME"", ""value"": ""case CV"", ""start_index"": 33, ""end_index"": 40}, {""pii_type"": ""CASE_NUMBER"", ""value"": ""CV-2021-3032"", ""start_index"": 38, ""end_index"": 50}, {""pii_type"": ""SETTLEMENT_AMOUNT"", ""value"": ""$81,924.00"", ""start_index"": 60, ""end_index"": 70}, {""pii_type"": ""LEGAL_DOCUMENT"", ""value"": ""settlement agreement"", ""start_index"": 8, ""end_index"": 28}]",6,"LEGAL_DOCUMENT, PERSON_NAME, CASE_NUMBER, SETTLEMENT_AMOUNT","[{""entity_type"": ""person"", ""entity_value"": ""Prepare settlement"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""agreement for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""case CV"", ""context"": ""legal_participant""}, {""entity_type"": ""case"", ""entity_value"": ""CV-2021-3032"", ""context"": ""legal_case""}]",4,70,2025-08-01T10:12:29.854619,34
565ea7b8-9514-486e-94ad-2b8630b874e1,Review local rules for U.S. District Court SDNY,True,True,True,Legal Professional Query with PII,Compliance Officer,Estate Planning,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review local"", ""start_index"": 0, ""end_index"": 12}, {""pii_type"": ""PERSON_NAME"", ""value"": ""rules for"", ""start_index"": 13, ""end_index"": 22}, {""pii_type"": ""PERSON_NAME"", ""value"": ""District Court"", ""start_index"": 28, ""end_index"": 42}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review local"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""rules for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""District Court"", ""context"": ""legal_participant""}]",3,47,2025-08-01T10:12:29.813497,35
ec67f7b7-12a3-4b04-a15e-cdba682c3bb2,Draft motion for Malik Proctor in U.S. District Court SDNY,True,True,True,Legal Professional Query with PII,Legal Assistant,Environmental Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Draft motion"", ""start_index"": 0, ""end_index"": 12}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Malik"", ""start_index"": 13, ""end_index"": 22}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Proctor in"", ""start_index"": 23, ""end_index"": 33}, {""pii_type"": ""PERSON_NAME"", ""value"": ""District Court"", ""start_index"": 39, ""end_index"": 53}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Draft motion"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Malik"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Proctor in"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""District Court"", ""context"": ""legal_participant""}]",4,58,2025-08-01T10:12:29.780225,36
ea6c32b4-7950-41be-9cf4-23ead1435d59,What are industry standard billing rates for associates?,True,False,False,Legal Professional Query without PII,Litigation Support,Bankruptcy,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""What are"", ""start_index"": 0, ""end_index"": 8}, {""pii_type"": ""PERSON_NAME"", ""value"": ""industry standard"", ""start_index"": 9, ""end_index"": 26}, {""pii_type"": ""PERSON_NAME"", ""value"": ""billing rates"", ""start_index"": 27, ""end_index"": 40}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for associates"", ""start_index"": 41, ""end_index"": 55}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""What are"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""industry standard"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""billing rates"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for associates"", ""context"": ""legal_participant""}]",4,56,2025-08-01T10:12:29.911204,37
61545cec-290a-4795-8237-c41b894b2458,Implement peer review process for briefs,True,False,False,Legal Professional Query without PII,Paralegal,Healthcare Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Implement peer"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""review process"", ""start_index"": 15, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for briefs"", ""start_index"": 30, ""end_index"": 40}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Implement peer"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""review process"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for briefs"", ""context"": ""legal_participant""}]",3,40,2025-08-01T10:12:29.919098,38
91ef3fa5-a22f-4ed1-858a-1ecf40e54037,Identify continuing education opportunities,True,False,False,Legal Professional Query without PII,Partner,Securities Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Identify continuing"", ""start_index"": 0, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""education opportunities"", ""start_index"": 20, ""end_index"": 43}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Identify continuing"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""education opportunities"", ""context"": ""legal_participant""}]",2,43,2025-08-01T10:12:29.916903,39
fc242bde-683b-429a-bafc-3b4e908c8cf2,Conduct annual compliance training,True,False,False,Legal Professional Query without PII,Legal Assistant,Immigration,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Conduct annual"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""compliance training"", ""start_index"": 15, ""end_index"": 34}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Conduct annual"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""compliance training"", ""context"": ""legal_participant""}]",2,34,2025-08-01T10:12:29.925728,40
0b969596-f804-4e96-903a-5cbe4a1a7220,Implement client portal for document sharing,True,False,False,Legal Professional Query without PII,Paralegal,Corporate Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Implement client"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""portal for"", ""start_index"": 17, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""document sharing"", ""start_index"": 28, ""end_index"": 44}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Implement client"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""portal for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""document sharing"", ""context"": ""legal_participant""}]",3,44,2025-08-01T10:12:29.922952,41
14559383-e446-4eb1-b621-a04369624b67,Analyze profitability by practice area,True,False,False,Legal Professional Query without PII,Litigation Support,Healthcare Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Analyze profitability"", ""start_index"": 0, ""end_index"": 21}, {""pii_type"": ""PERSON_NAME"", ""value"": ""by practice"", ""start_index"": 22, ""end_index"": 33}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Analyze profitability"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""by practice"", ""context"": ""legal_participant""}]",2,38,2025-08-01T10:12:29.919667,42
13a9c831-7647-4dce-bc15-a84376242c71,What are the local rules for electronic filing?,True,False,False,Legal Professional Query without PII,Associate,Bankruptcy,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""What are"", ""start_index"": 0, ""end_index"": 8}, {""pii_type"": ""PERSON_NAME"", ""value"": ""the local"", ""start_index"": 9, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""rules for"", ""start_index"": 19, ""end_index"": 28}, {""pii_type"": ""PERSON_NAME"", ""value"": ""electronic filing"", ""start_index"": 29, ""end_index"": 46}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""What are"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""the local"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""rules for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""electronic filing"", ""context"": ""legal_participant""}]",4,47,2025-08-01T10:12:29.922272,43
27f5042b-f301-4fca-baaa-b71203147f77,Implement e-filing system improvements,True,False,False,Legal Professional Query without PII,Litigation Support,Healthcare Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""filing system"", ""start_index"": 12, ""end_index"": 25}]",1,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""filing system"", ""context"": ""legal_participant""}]",1,38,2025-08-01T10:12:29.919165,44
e76cc750-566a-4ae3-9c3d-c6fd79ff5f76,What is the standard timeline for discovery in civil cases?,True,False,False,Legal Professional Query without PII,Legal Secretary,Intellectual Property,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""What is"", ""start_index"": 0, ""end_index"": 7}, {""pii_type"": ""PERSON_NAME"", ""value"": ""the standard"", ""start_index"": 8, ""end_index"": 20}, {""pii_type"": ""PERSON_NAME"", ""value"": ""timeline for"", ""start_index"": 21, ""end_index"": 33}, {""pii_type"": ""PERSON_NAME"", ""value"": ""discovery in"", ""start_index"": 34, ""end_index"": 46}, {""pii_type"": ""PERSON_NAME"", ""value"": ""civil cases"", ""start_index"": 47, ""end_index"": 58}]",5,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""What is"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""the standard"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""timeline for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""discovery in"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""civil cases"", ""context"": ""legal_participant""}]",5,59,2025-08-01T10:12:29.913682,45
2bfe6eb6-7ae2-4bd2-b609-dca4ca165cd7,Review collection procedures for unpaid invoices,True,False,False,Legal Professional Query without PII,Legal Secretary,Intellectual Property,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review collection"", ""start_index"": 0, ""end_index"": 17}, {""pii_type"": ""PERSON_NAME"", ""value"": ""procedures for"", ""start_index"": 18, ""end_index"": 32}, {""pii_type"": ""PERSON_NAME"", ""value"": ""unpaid invoices"", ""start_index"": 33, ""end_index"": 48}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review collection"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""procedures for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""unpaid invoices"", ""context"": ""legal_participant""}]",3,48,2025-08-01T10:12:29.913439,46
dcf2d920-cfb9-48f6-9d1a-71a6f34b1820,Review and update firm policies annually,True,False,False,Legal Professional Query without PII,Partner,Real Estate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review and"", ""start_index"": 0, ""end_index"": 10}, {""pii_type"": ""PERSON_NAME"", ""value"": ""update firm"", ""start_index"": 11, ""end_index"": 22}, {""pii_type"": ""PERSON_NAME"", ""value"": ""policies annually"", ""start_index"": 23, ""end_index"": 40}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review and"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""update firm"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""policies annually"", ""context"": ""legal_participant""}]",3,40,2025-08-01T10:12:29.916168,47
ce8b30ce-a671-45cd-b6e9-efdc47e4b3f3,Update Christopher Tran on settlement negotiations for Mr. Matthew Mendoza,True,True,True,Legal Professional Query with PII,Legal Secretary,Real Estate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update Christopher"", ""start_index"": 0, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Tran on"", ""start_index"": 19, ""end_index"": 26}, {""pii_type"": ""PERSON_NAME"", ""value"": ""settlement negotiations"", ""start_index"": 27, ""end_index"": 50}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Mr"", ""start_index"": 51, ""end_index"": 57}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Matthew Mendoza"", ""start_index"": 59, ""end_index"": 74}]",5,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update Christopher"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Tran on"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""settlement negotiations"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Mr"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Matthew Mendoza"", ""context"": ""legal_participant""}]",5,74,2025-08-01T10:12:29.762306,48
