prompt_id,prompt,contains_pii,intended_pii,verification_passed,prompt_category,role_context,grade_level_context,pii_findings,pii_count,unique_pii_types,source_entities,entity_count,prompt_length,generated_timestamp,prompt_number
6a40c746-a86d-4879-8305-2fecab48ef7e,Update emergency contact from Donald White to Dean Brown for Joshua Williams,True,True,True,Educational Professional Query with PII,Vice Principal,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update emergency"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""contact from"", ""start_index"": 17, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Donald White"", ""start_index"": 30, ""end_index"": 42}, {""pii_type"": ""PERSON_NAME"", ""value"": ""to Dean"", ""start_index"": 43, ""end_index"": 50}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Brown for"", ""start_index"": 51, ""end_index"": 60}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Joshua Williams"", ""start_index"": 61, ""end_index"": 76}]",6,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update emergency"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""contact from"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Donald White"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""to Dean"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Brown for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Joshua Williams"", ""context"": ""educational_participant""}]",6,76,2025-08-01T10:28:07.277500,29
a484be3e-2191-490c-bc86-1a6af55db8b9,Generate transcript for James Davis (Student ID: STU892432) for 2025-2026,True,True,True,Educational Professional Query with PII,Vice Principal,Graduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Generate transcript"", ""start_index"": 0, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for James"", ""start_index"": 20, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Student ID"", ""start_index"": 37, ""end_index"": 47}, {""pii_type"": ""STUDENT_ID"", ""value"": ""STU892432"", ""start_index"": 49, ""end_index"": 58}, {""pii_type"": ""ACADEMIC_YEAR"", ""value"": ""2025-2026"", ""start_index"": 64, ""end_index"": 73}]",5,"ACADEMIC_YEAR, STUDENT_ID, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Generate transcript"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for James"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Student ID"", ""context"": ""educational_participant""}, {""entity_type"": ""student"", ""entity_value"": ""STU892432"", ""context"": ""student_record""}]",4,73,2025-08-01T10:28:07.018677,30
b4b15243-905d-4920-81e4-f881c3e57f5a,Research after-school program options,True,False,False,Educational Professional Query without PII,Special Education Coordinator,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Research after"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""school program"", ""start_index"": 15, ""end_index"": 29}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Research after"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""school program"", ""context"": ""educational_participant""}]",2,37,2025-08-01T10:28:07.363121,31
455620f8-f33a-42c9-b9d1-475d15c31c86,Send billing statement to guerrerosherry@example.net for Tina James's account,True,True,True,Educational Professional Query with PII,Principal,Elementary (K-5),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Send billing"", ""start_index"": 0, ""end_index"": 12}, {""pii_type"": ""PERSON_NAME"", ""value"": ""statement to"", ""start_index"": 13, ""end_index"": 25}, {""pii_type"": ""PERSON_NAME"", ""value"": ""net for"", ""start_index"": 49, ""end_index"": 56}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Tina James"", ""start_index"": 57, ""end_index"": 67}, {""pii_type"": ""EMAIL"", ""value"": ""guerrerosherry@example.net"", ""start_index"": 26, ""end_index"": 52}]",5,"EMAIL, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Send billing"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""statement to"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""net for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Tina James"", ""context"": ""educational_participant""}, {""entity_type"": ""contact"", ""entity_value"": ""guerrerosherry@example.net"", ""context"": ""communication""}]",5,77,2025-08-01T10:28:07.276480,32
f28f2b5d-28bb-46fd-b9f3-1f6cf1b63d8d,Analyze school-wide assessment data trends,True,False,False,Educational Professional Query without PII,Department Head,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Analyze school"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""wide assessment"", ""start_index"": 15, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""data trends"", ""start_index"": 31, ""end_index"": 42}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Analyze school"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""wide assessment"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""data trends"", ""context"": ""educational_participant""}]",3,42,2025-08-01T10:28:07.362956,33
0d250730-f5a9-4c9a-aa71-dec52162d1b7,Grant system access to Stephanie Young (Teacher ID: TCH65939) for Pre-Algebra,True,True,True,Educational Professional Query with PII,Special Education Coordinator,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Grant system"", ""start_index"": 0, ""end_index"": 12}, {""pii_type"": ""PERSON_NAME"", ""value"": ""access to"", ""start_index"": 13, ""end_index"": 22}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Stephanie Young"", ""start_index"": 23, ""end_index"": 38}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Teacher ID"", ""start_index"": 40, ""end_index"": 50}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Pre"", ""start_index"": 62, ""end_index"": 69}, {""pii_type"": ""TEACHER_ID"", ""value"": ""TCH65939"", ""start_index"": 52, ""end_index"": 60}]",6,"TEACHER_ID, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Grant system"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""access to"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Stephanie Young"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Teacher ID"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Pre"", ""context"": ""educational_participant""}]",5,77,2025-08-01T10:28:06.999791,34
1fbc5bde-389a-4591-a57a-2952b59f726f,Coordinate with Carolyn Rodriguez regarding David Walsh's accommodations,True,True,True,Educational Professional Query with PII,Vice Principal,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Coordinate with"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Carolyn Rodriguez"", ""start_index"": 16, ""end_index"": 33}, {""pii_type"": ""PERSON_NAME"", ""value"": ""regarding David"", ""start_index"": 34, ""end_index"": 49}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Coordinate with"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Carolyn Rodriguez"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""regarding David"", ""context"": ""educational_participant""}]",3,72,2025-08-01T10:28:07.152538,35
039dfa20-4e4c-4439-8d3f-69818403a4dc,Send progress report to Adrian Wilson at pfrancis@example.net for Nicole Sherman,True,True,True,Educational Professional Query with PII,Principal,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Send progress"", ""start_index"": 0, ""end_index"": 13}, {""pii_type"": ""PERSON_NAME"", ""value"": ""report to"", ""start_index"": 14, ""end_index"": 23}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Adrian Wilson"", ""start_index"": 24, ""end_index"": 37}, {""pii_type"": ""PERSON_NAME"", ""value"": ""at pfrancis"", ""start_index"": 38, ""end_index"": 49}, {""pii_type"": ""PERSON_NAME"", ""value"": ""net for"", ""start_index"": 58, ""end_index"": 65}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Nicole Sherman"", ""start_index"": 66, ""end_index"": 80}, {""pii_type"": ""EMAIL"", ""value"": ""pfrancis@example.net"", ""start_index"": 41, ""end_index"": 61}]",7,"EMAIL, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Send progress"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""report to"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Adrian Wilson"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""at pfrancis"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""net for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Nicole Sherman"", ""context"": ""educational_participant""}, {""entity_type"": ""contact"", ""entity_value"": ""pfrancis@example.net"", ""context"": ""communication""}]",7,80,2025-08-01T10:28:07.233997,36
c9eef97c-eade-4b17-b0d0-90bd0dff01ba,Create course schedule for Joel Allen in High School (9-12) for 2023-2025,True,True,True,Educational Professional Query with PII,Academic Advisor,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Create course"", ""start_index"": 0, ""end_index"": 13}, {""pii_type"": ""PERSON_NAME"", ""value"": ""schedule for"", ""start_index"": 14, ""end_index"": 26}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Joel Allen"", ""start_index"": 27, ""end_index"": 37}, {""pii_type"": ""PERSON_NAME"", ""value"": ""in High"", ""start_index"": 38, ""end_index"": 45}, {""pii_type"": ""ACADEMIC_YEAR"", ""value"": ""2023-2025"", ""start_index"": 64, ""end_index"": 73}, {""pii_type"": ""INSTITUTION_NAME"", ""value"": ""in High School"", ""start_index"": 38, ""end_index"": 52}]",6,"ACADEMIC_YEAR, INSTITUTION_NAME, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Create course"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""schedule for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Joel Allen"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""in High"", ""context"": ""educational_participant""}]",4,73,2025-08-01T10:28:06.919303,37
eb118799-a874-429c-b352-475d30902a12,Research requirements for student privacy protection,True,False,False,Educational Professional Query without PII,Vice Principal,Graduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Research requirements"", ""start_index"": 0, ""end_index"": 21}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for student"", ""start_index"": 22, ""end_index"": 33}, {""pii_type"": ""PERSON_NAME"", ""value"": ""privacy protection"", ""start_index"": 34, ""end_index"": 52}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Research requirements"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for student"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""privacy protection"", ""context"": ""educational_participant""}]",3,52,2025-08-01T10:28:07.363434,38
517b9145-c483-43a4-981a-b7dcae6ca993,Update emergency contact from Randall Ochoa to Ronald Smith for Kevin Flores,True,True,True,Educational Professional Query with PII,Vice Principal,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update emergency"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""contact from"", ""start_index"": 17, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Randall Ochoa"", ""start_index"": 30, ""end_index"": 43}, {""pii_type"": ""PERSON_NAME"", ""value"": ""to Ronald"", ""start_index"": 44, ""end_index"": 53}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Smith for"", ""start_index"": 54, ""end_index"": 63}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Kevin Flores"", ""start_index"": 64, ""end_index"": 76}]",6,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update emergency"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""contact from"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Randall Ochoa"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""to Ronald"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Smith for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Kevin Flores"", ""context"": ""educational_participant""}]",6,76,2025-08-01T10:28:07.090116,39
9d26f160-4817-4190-9c21-515bfb114dc5,Analyze attendance patterns by grade level,True,False,False,Educational Professional Query without PII,Principal,Graduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Analyze attendance"", ""start_index"": 0, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""patterns by"", ""start_index"": 19, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""grade level"", ""start_index"": 31, ""end_index"": 42}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Analyze attendance"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""patterns by"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""grade level"", ""context"": ""educational_participant""}]",3,42,2025-08-01T10:28:07.370499,40
55d87b0f-c069-449c-beba-ddbf5b0ca36e,Create communication strategy for school initiatives,True,False,False,Educational Professional Query without PII,Registrar,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Create communication"", ""start_index"": 0, ""end_index"": 20}, {""pii_type"": ""PERSON_NAME"", ""value"": ""strategy for"", ""start_index"": 21, ""end_index"": 33}, {""pii_type"": ""PERSON_NAME"", ""value"": ""school initiatives"", ""start_index"": 34, ""end_index"": 52}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Create communication"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""strategy for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""school initiatives"", ""context"": ""educational_participant""}]",3,52,2025-08-01T10:28:07.366442,41
9a5d0920-90ef-42ce-a256-5ff0e352f76d,Create assessment accommodation procedures,True,False,False,Educational Professional Query without PII,Counselor,Graduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Create assessment"", ""start_index"": 0, ""end_index"": 17}, {""pii_type"": ""PERSON_NAME"", ""value"": ""accommodation procedures"", ""start_index"": 18, ""end_index"": 42}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Create assessment"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""accommodation procedures"", ""context"": ""educational_participant""}]",2,42,2025-08-01T10:28:07.366972,42
5b59cfb9-9385-444e-81b9-30707e35805d,Organize community partnership opportunities,True,False,False,Educational Professional Query without PII,Counselor,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Organize community"", ""start_index"": 0, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""partnership opportunities"", ""start_index"": 19, ""end_index"": 44}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Organize community"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""partnership opportunities"", ""context"": ""educational_participant""}]",2,44,2025-08-01T10:28:07.364664,43
42423206-de34-44d3-8347-069c9fb8927b,Create anti-bullying intervention strategies,True,False,False,Educational Professional Query without PII,Department Head,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Create anti"", ""start_index"": 0, ""end_index"": 11}, {""pii_type"": ""PERSON_NAME"", ""value"": ""bullying intervention"", ""start_index"": 12, ""end_index"": 33}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Create anti"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""bullying intervention"", ""context"": ""educational_participant""}]",2,44,2025-08-01T10:28:07.358293,44
