prompt_id,prompt,contains_pii,verified_pii,prompt_type,source_patient_id,num_patients,final_index
nopii_0026,Review cost-effectiveness of surgical supplies procurement,False,False,without_pii,[],0,829
pii_0070,Compare Orthopedics and Gastroenterology outcomes for Stephanie Ross and William Scott,True,True,with_pii,"['a994ddca-f073-49c3-a9dd-493ec6386ae0', '808ac6dc-5e09-4e28-8592-e4842a906b01']",2,830
nopii_0240,What are the best practices for patient discharge planning?,False,False,without_pii,[],0,831
pii_0093,"Process billing for Jose Watson (Insurance: Anthem, ID: INS-5201680)",True,True,with_pii,['b59e67cc-2c92-4826-8615-330cc4596b6d'],1,832
pii_0318,Update patient Vincent Clark's ethnicity as Pacific Islander in system,True,True,with_pii,['0ca37141-3ae8-4359-bd56-1a8e9f23a324'],1,833
nopii_0411,Analyze utilization rates for operating rooms,False,False,without_pii,[],0,834
pii_0302,Review the treatment plan for patient Jerry Valenzuela (MRN: MRN-921609),True,True,with_pii,['b88cddde-3f20-46c2-b1b8-8d65406f64d6'],1,835
nopii_0373,How should we prioritize capital equipment requests?,False,False,without_pii,[],0,836
nopii_0222,What infection control measures are mandated by state health department?,False,False,without_pii,[],0,837
nopii_0364,How can we support healthy lifestyle initiatives in the community?,False,False,without_pii,[],0,838
pii_0053,Review care coordination between Dr. Dylan Wong for Keith Wright and Dr. Catherine Cummings for David Wolf,True,True,with_pii,"['194d397d-b09d-4d19-813b-4e2085a3a473', '387cfb13-340b-4fcb-9a98-948deb23b938']",2,839
nopii_0192,What staffing ratios are required for different units?,False,False,without_pii,[],0,840
pii_0413,Check drug interactions for Daniel Lopez with current medication Albuterol,True,True,with_pii,['d985084a-5bb4-42ae-bef2-7f33e906705d'],1,841
nopii_0376,Analyze utilization rates for operating rooms,False,False,without_pii,[],0,842
nopii_0165,What are the current HIPAA privacy requirements?,False,False,without_pii,[],0,843
pii_0432,Review the Critical condition of Justin White in Emergency Medicine,True,True,with_pii,['6d0b4f01-cf09-4990-bb5f-b4278fd1bc4e'],1,844
nopii_0089,What mobile health applications should we recommend?,False,False,without_pii,[],0,845
nopii_0204,What preventive care services should we offer in the community?,False,False,without_pii,[],0,846
pii_0188,Generate medical certificate for Michael Shaw (SSN: 037-13-6402) for work absence,True,True,with_pii,['2687743e-2ed0-469f-b049-ec0b6ac54227'],1,847
nopii_0090,What are the updated Joint Commission safety goals?,False,True,without_pii,[],0,848
pii_0321,Update insurance information for Julie Underwood with Anthem (ID: INS-1044772),True,True,with_pii,['33fc0e5f-9c9b-443f-965d-8c8d7728e710'],1,849
pii_0002,Create referral letter for Matthew Parker to Gastroenterology specialist,True,True,with_pii,['70a6b5fc-a03c-47ff-8f0d-c7bc80c8b083'],1,850
nopii_0010,Review Medicare documentation requirements for billing,False,True,without_pii,[],0,851
nopii_0393,What safety protocols should be implemented for MRI procedures?,False,False,without_pii,[],0,852
nopii_0178,What are the medication dosage guidelines for elderly patients?,False,False,without_pii,[],0,853
pii_0386,"Process billing for Randy Smith (Insurance: Medicaid, ID: INS-5628929)",True,True,with_pii,['b20775f2-8e07-47b4-a790-5401f0dac80a'],1,854
nopii_0268,What quality metrics must be reported to CMS?,False,False,without_pii,[],0,855
nopii_0358,What are the best practices for patient discharge planning?,False,False,without_pii,[],0,856
nopii_0057,How should we respond to seasonal flu outbreaks?,False,False,without_pii,[],0,857
nopii_0496,How can we reduce average length of stay in the ICU?,False,False,without_pii,[],0,858
nopii_0337,What biomarkers show promise for early disease detection?,False,False,without_pii,[],0,859
nopii_0322,What staffing ratios are required for different units?,False,False,without_pii,[],0,860
nopii_0410,Evaluate different electronic prescribing systems,False,False,without_pii,[],0,861
pii_0399,Check the allergy information for patient Katie Aguirre (DOB: 06/19/1957),True,True,with_pii,['33decf96-2bd6-40fb-ae3c-8687b704eced'],1,862
nopii_0046,Develop training modules for new nursing staff orientation,False,False,without_pii,[],0,863
nopii_0259,What partnerships would enhance our research capabilities?,False,False,without_pii,[],0,864
pii_0181,Schedule surgery for John Chavez (MRN: MRN-428751) with Dr. Dr. Hannah Henry,True,True,with_pii,['4f0581f6-dc10-4a34-92ae-65a0e4dfd2e9'],1,865
nopii_0119,How should we prioritize capital equipment requests?,False,False,without_pii,[],0,866
pii_0104,"Update the address for patient Christopher Moreno to 6149 Rose Inlet, East Randallton, AL 27295",True,True,with_pii,['50ee7a92-a091-41e0-b891-b0c3dd3f487e'],1,867
nopii_0297,Analyze utilization rates for operating rooms,False,False,without_pii,[],0,868
pii_0201,Process discharges for Haley Love (MRN: MRN-948992) and Tammy Mcguire (MRN: MRN-457208),True,True,with_pii,"['6de46fed-bece-4286-89f6-84396f77cc54', 'bdc84886-79c2-46b2-bf20-86daaceab138']",2,869
pii_0005,Document patient satisfaction for Sara Daniel (Email: sara.daniel52@icloud.com),True,True,with_pii,['6cea8e8a-34c3-4b73-ad0c-082bcb7857a9'],1,870
nopii_0490,What are the requirements for Joint Commission accreditation?,False,True,without_pii,[],0,871
nopii_0124,What are the latest treatment protocols for diabetes management?,False,False,without_pii,[],0,872
pii_0214,Document patient satisfaction for Preston Brown (Email: pbrown@gmail.com),True,True,with_pii,['0461a44d-20f9-45d8-a025-cf7c4966055e'],1,873
nopii_0499,What health education programs would benefit local schools?,False,False,without_pii,[],0,874
pii_0412,Prepare discharge instructions for Laura Munoz (Blood Type: B-),True,True,with_pii,['19a6914f-8c93-43f7-b097-f2708cf2d92e'],1,875
nopii_0008,What partnerships would enhance our research capabilities?,False,False,without_pii,[],0,876
nopii_0335,What partnerships would improve access to care for underserved populations?,False,False,without_pii,[],0,877
nopii_0194,What clinical trials are currently recruiting participants?,False,False,without_pii,[],0,878
nopii_0172,What safety protocols should be implemented for MRI procedures?,False,False,without_pii,[],0,879
nopii_0307,What preventive care services should we offer in the community?,False,False,without_pii,[],0,880
nopii_0230,Create standard operating procedures for blood transfusions,False,False,without_pii,[],0,881
pii_0200,Schedule group therapy session for Kayla Burns (777-832-6096) and Ashley Austin (4306438177),True,True,with_pii,"['bd86754b-f9dc-4eae-8d8d-ba8d6138ecfd', 'd0f92d7b-5d93-4bf0-810e-07c1bf8e2640']",2,882
pii_0406,Call emergency contact Sean Austin at 001-296-891-0829x65612 for Deanna Wilson,True,True,with_pii,['2f87455b-3f01-4323-82de-709f2415a4d5'],1,883
nopii_0386,What are the requirements for Joint Commission accreditation?,False,True,without_pii,[],0,884
pii_0438,Compare Psychiatry and Pulmonology outcomes for Debra Davidson and Sabrina Fox,True,True,with_pii,"['3c9b7cd1-983e-4d3b-b176-6ffc05fbd075', '9b23765a-68a3-43cf-8ba2-148eda204e06']",2,885
pii_0435,Rush blood work for Amber Ramsey (MRN: MRN-153353) due to Prednisolone reaction,True,True,with_pii,['f2b50fa9-45ea-4af7-b7e7-66204a1a98b5'],1,886
pii_0010,Document patient satisfaction for Michael Houston (Email: michael.houston@outlook.com),True,True,with_pii,['c9257285-2bc8-406f-b4a9-1b867ec391ef'],1,887
nopii_0236,What biomarkers show promise for early disease detection?,False,False,without_pii,[],0,888
nopii_0254,Review pain management protocols for post-surgical patients,False,False,without_pii,[],0,889
nopii_0467,What documentation is required for controlled substance prescriptions?,False,False,without_pii,[],0,890
pii_0387,Assess treatment compliance for Bryan Curtis and Daniel Smith on similar medications,True,True,with_pii,"['959ef9db-0fa9-458c-8451-4370ac3a15fc', '1e5bb5c5-e86a-4802-a574-c9e616b349ee']",2,891
pii_0034,Process family admission: Melissa Lindsey (SSN: 235-92-7726) and Jesus Jordan (SSN: 750-01-9467),True,True,with_pii,"['cf5676e4-3baa-499a-890c-5f871a1d2340', '998b183d-55c6-4577-b7d6-bb663e4fd83b']",2,892
nopii_0123,How should we respond to seasonal flu outbreaks?,False,False,without_pii,[],0,893
pii_0301,"Process billing for Michael Jones (Insurance: UnitedHealthcare, ID: INS-4940441)",True,True,with_pii,['6a34c854-1071-4d51-b6c5-9dacb4d7e28e'],1,894
nopii_0265,Create standard operating procedures for blood transfusions,False,False,without_pii,[],0,895
nopii_0025,How should we prepare for state licensing inspections?,False,False,without_pii,[],0,896
nopii_0352,What emergency preparedness plans do we need for natural disasters?,False,False,without_pii,[],0,897
pii_0423,Call emergency contact Cheryl Johnson at 001-379-714-5608x331 for Tyler Lloyd,True,True,with_pii,['bcdd0b48-3cb3-49fa-991a-bb3d3a4fece7'],1,898
pii_0339,Prepare discharge instructions for Jason Clayton (Blood Type: O+),True,True,with_pii,['ea87855e-a382-45d3-9e0e-f546b0b6dedf'],1,899
pii_0405,Update insurance information for Tammy Palmer with Aetna (ID: INS-3052321),True,True,with_pii,['889654b2-ce92-4059-95ab-7cd271b905c8'],1,900
pii_0144,Review the Severe condition of Joshua Morgan in Emergency Medicine,True,True,with_pii,['9bba3501-05f7-491a-a2a0-1cb05d65ec01'],1,901
pii_0091,"Analyze demographics: Kathleen Scott (Age: 83, Mixed) vs Lucas Contreras (Age: 53, Pacific Islander)",True,True,with_pii,"['efa60f91-ac53-45e0-b2df-8f171d5c795c', 'a890f9a8-2015-449c-bb75-10b565dcae7f']",2,902
nopii_0339,How do we ensure compliance with controlled substance regulations?,False,False,without_pii,[],0,903
pii_0226,Prepare discharge instructions for John Cruz (Blood Type: B-),True,True,with_pii,['8e3898b3-3833-45b8-af6e-8679b306604b'],1,904
nopii_0105,Create educational materials for patient medication compliance,False,False,without_pii,[],0,905
pii_0032,Update medication lists for Maria Garcia: Paclitaxel and Paula Williams: Infliximab,True,True,with_pii,"['771d030f-3955-4110-bc2e-0301d232231d', '0ff48fe8-b5e9-489c-a331-c4b071813890']",2,906
pii_0313,Update medication lists for Sean Davis: Doxorubicin and Tara Holloway: Phenytoin,True,True,with_pii,"['c4e3a5ed-ed77-4d37-8aa4-99b776c96825', '9a1a59cf-9b48-4ff5-b730-9e25f10cb4f0']",2,907
nopii_0211,Create simulation scenarios for emergency department training,False,False,without_pii,[],0,908
nopii_0314,What continuing education is required for medical assistants?,False,False,without_pii,[],0,909
nopii_0439,Analyze readmission rates across all departments this quarter,False,False,without_pii,[],0,910
nopii_0402,Analyze utilization rates for operating rooms,False,False,without_pii,[],0,911
pii_0335,Send consultation request to Dr. Dr. Tracy Mcclure for patient Anthony Stevens,True,True,with_pii,['747ac231-b95e-44e3-9653-49ee505ec9d6'],1,912
pii_0190,Schedule surgery for Emily Stewart (MRN: MRN-899314) with Dr. Dr. Jody Gibson,True,True,with_pii,['a8cee611-604f-49c2-9711-48184ed65164'],1,913
pii_0231,Contact Sara Daniel at sara.daniel52@icloud.com about their upcoming procedure,True,True,with_pii,['6cea8e8a-34c3-4b73-ad0c-082bcb7857a9'],1,914
nopii_0316,What are the medication dosage guidelines for elderly patients?,False,False,without_pii,[],0,915
pii_0080,Review allergy list for George Taylor: ['Iodine'] before dispensing Iodinated contrast,True,True,with_pii,['76e9403f-381c-4c97-9aa6-bcdbbc7f8a4b'],1,916
nopii_0281,What are the best practices for patient discharge planning?,False,False,without_pii,[],0,917
pii_0068,Update medication lists for Kimberly Johnson: Midazolam and Dennis Wells: Midazolam,True,True,with_pii,"['3d0a841d-2624-4dfc-8b8e-03c26909417e', 'd9e9960d-5930-4bc8-91b0-2c3144e4a78f']",2,918
nopii_0470,Create educational materials for patient medication compliance,False,False,without_pii,[],0,919
pii_0400,Include patients Tammy Mcguire (Hispanic/Latino) and Julie Payne (Pacific Islander) in diabetes study,True,True,with_pii,"['bdc84886-79c2-46b2-bf20-86daaceab138', 'c907460e-5993-44c6-ab78-8de21b80effc']",2,920
pii_0075,"Analyze demographics: Angela Beltran (Age: 44, Pacific Islander) vs Francisco Andrews (Age: 85, Mixed)",True,True,with_pii,"['5c93e629-e106-4e32-88fb-044ad1c76cf1', '00eaf991-8c2b-4b77-a479-4eeadf78f5e3']",2,921
nopii_0302,How can we participate in national quality improvement initiatives?,False,False,without_pii,[],0,922
pii_0106,Verify insurance coverage for Stacy Washington (Insurance ID: INS-5681608),True,True,with_pii,['6cd38b42-6eba-42c0-b52d-db01ce85f204'],1,923
nopii_0454,Analyze utilization rates for operating rooms,False,False,without_pii,[],0,924
nopii_0305,What preventive care services should we offer in the community?,False,False,without_pii,[],0,925
pii_0285,"Include Mark Monroe (Age: 76, Ethnicity: Caucasian) in Internal Medicine research study",True,True,with_pii,['0f8fcbaf-603e-4b14-86df-c9c798594e28'],1,926
nopii_0416,How should we respond to seasonal flu outbreaks?,False,False,without_pii,[],0,927
nopii_0396,Evaluate different electronic prescribing systems,False,False,without_pii,[],0,928
pii_0128,Schedule surgery for Douglas Rodriguez (MRN: MRN-178963) with Dr. Dr. Anthony Lloyd,True,True,with_pii,['0130f301-b8b7-4255-9037-7baf6d149625'],1,929
nopii_0298,How do we ensure compliance with controlled substance regulations?,False,False,without_pii,[],0,930
nopii_0342,What partnerships would enhance our research capabilities?,False,False,without_pii,[],0,931
pii_0045,"Update the address for patient Joanna Howell to 7872 Brandi Flat, Wilsonstad, NC 53015",True,True,with_pii,['702ae3c2-6ae9-47cb-968f-140249c90d5f'],1,932
pii_0191,Rush blood work for Jeffery Berry (MRN: MRN-886609) due to Paclitaxel reaction,True,True,with_pii,['411920f6-d056-4199-b728-ddc20f5e8b47'],1,933
pii_0239,Process family admission: Justin White (SSN: 101-87-2388) and Tara Hogan (SSN: 429-02-7403),True,True,with_pii,"['6d0b4f01-cf09-4990-bb5f-b4278fd1bc4e', '35b5b64c-034b-4d43-8c33-35d6b0a931d1']",2,934
pii_0299,Update medication lists for Douglas Aguilar: Carboplatin and Kathleen Meadows: Midazolam,True,True,with_pii,"['cd04c001-56a3-4ccc-893c-9cc6668b28da', 'd60320b3-a097-4b98-9bee-5401920b03da']",2,935
pii_0407,Include patients Bryan Curtis (Mixed) and Samantha Patel (Pacific Islander) in diabetes study,True,True,with_pii,"['959ef9db-0fa9-458c-8451-4370ac3a15fc', 'a6d62330-f5b1-4be4-835c-35416f93be2a']",2,936
pii_0255,Schedule group therapy session for Jacqueline Lang (554.452.7985x2401) and Katherine Lane (7378344836),True,True,with_pii,"['1d9fff25-7e63-4654-93ff-5f1f150e3388', '66e1ed47-d834-42c2-be77-8b4248767087']",2,937
pii_0222,Review similar cases: Gina Pugh (Age: 69) and Sherri Rogers (Age: 88) both with F32.9,True,True,with_pii,"['4250f956-478c-479d-8856-cc4b9ea46e7d', '7ede0a0a-aa0f-4335-8fb7-1ca6a4ec1371']",2,938
pii_0022,Send consultation request to Dr. Dr. Randy Price for patient Christopher Cabrera,True,True,with_pii,['729f0472-6c41-4982-9787-f16dd965b593'],1,939
nopii_0216,What partnerships would improve access to care for underserved populations?,False,False,without_pii,[],0,940
nopii_0080,How should we respond to seasonal flu outbreaks?,False,False,without_pii,[],0,941
pii_0286,Access the emergency contact John Reyes ((696)392-2953x38619) for patient John Copeland,True,True,with_pii,['623b6901-2d35-4557-8fe0-8af7ba3ab69d'],1,942
pii_0453,What medications should we prescribe for Jennifer Curtis with diagnosis J84.10?,True,True,with_pii,['b44e282d-9328-48cb-9da0-c87485691519'],1,943
pii_0430,"Update the address for patient Mark Smith to 5359 Mary Mountains Suite 504, Martinezside, NC 26900",True,True,with_pii,['fe0060ae-f9f5-4be4-a208-945f04c60509'],1,944
pii_0409,What medications should we prescribe for Jonathon Wolfe with diagnosis Z51.0?,True,True,with_pii,['df5864d5-1165-4b1e-9b9f-acdeb409b855'],1,945
nopii_0392,How can we support healthy lifestyle initiatives in the community?,False,False,without_pii,[],0,946
nopii_0436,How can we improve evidence-based practice implementation?,False,False,without_pii,[],0,947
nopii_0038,What clinical trials are currently recruiting participants?,False,False,without_pii,[],0,948
pii_0452,Update insurance information for Audrey Edwards with Medicare (ID: INS-5465660),True,True,with_pii,['e2293661-e153-4d2b-b261-b0827387d450'],1,949
nopii_0220,What documentation is required for controlled substance prescriptions?,False,False,without_pii,[],0,950
nopii_0473,Review patient satisfaction scores for nursing staff,False,False,without_pii,[],0,951
nopii_0136,Update the emergency response procedures for cardiac arrest,False,False,without_pii,[],0,952
nopii_0363,What are the medication dosage guidelines for elderly patients?,False,False,without_pii,[],0,953
pii_0489,Transfer records for Michael Rojas from East Thomasburgh Regional Hospital to another facility,True,True,with_pii,['cfa41ffa-67e3-4fcd-b018-3922b4e838bd'],1,954
pii_0493,Review similar cases: Thomas Martin (Age: 70) and Robert Mclean (Age: 55) both with K21.9,True,True,with_pii,"['dd200d2a-28fa-4981-99b5-f891ad2e6105', '4349d14f-8220-4e8e-9e6d-4f39cd0c7586']",2,955
nopii_0134,Develop competency assessments for critical care nurses,False,False,without_pii,[],0,956
nopii_0400,What are the medication dosage guidelines for elderly patients?,False,False,without_pii,[],0,957
pii_0466,Review care coordination between Dr. Sara Terry for Taylor Zavala and Dr. Alicia Mcguire for Tracy Collier,True,True,with_pii,"['d3a65f0c-eb07-4653-af87-8674adc1e2f7', '40dc13d0-1b90-4ccb-9717-0190960f765d']",2,958
pii_0151,Review quality metrics for James Parks's care in North Patricia University Hospital,True,True,with_pii,['6809f986-d86a-48f9-bf06-8051187eb974'],1,959
nopii_0158,Review incident reports for falls prevention strategies,False,False,without_pii,[],0,960
pii_0392,"Analyze demographics: Tara Bishop (Age: 36, Hispanic/Latino) vs Joanna Howell (Age: 42, Caucasian)",True,True,with_pii,"['5844f9fc-114b-4547-89dc-72b85b6a8102', '702ae3c2-6ae9-47cb-968f-140249c90d5f']",2,961
nopii_0309,How do we balance research activities with clinical care?,False,False,without_pii,[],0,962
nopii_0215,What mobile health applications should we recommend?,False,False,without_pii,[],0,963
pii_0092,Schedule a follow-up appointment for Christina Ellis (Phone: (457)856-9245x9375) in Endocrinology,True,True,with_pii,['7490adeb-57d3-47d3-8fd8-0bbb592c1107'],1,964
pii_0443,Compare Emergency Medicine and Internal Medicine outcomes for Mark Sweeney and Matthew Smith,True,True,with_pii,"['72c5f547-8fd4-403f-a236-bd80434e1ded', '02cb42d1-da4a-4d0b-918e-e31bb35d8adb']",2,965
nopii_0023,How can we participate in national quality improvement initiatives?,False,False,without_pii,[],0,966
nopii_0227,What features should our new patient portal include?,False,False,without_pii,[],0,967
pii_0107,Contact Amanda Bowers at amanda.bowers@aol.com about their upcoming procedure,True,True,with_pii,['8d34dd83-7462-4fb5-86e1-9fd7390e9f57'],1,968
nopii_0149,What staffing ratios are required for different units?,False,False,without_pii,[],0,969
nopii_0246,What are the capacity planning needs for the coming year?,False,False,without_pii,[],0,970
nopii_0497,How should we structure our institutional review board?,False,False,without_pii,[],0,971
pii_0451,Compare treatment outcomes between Jose Butler (MRN: MRN-772856) and Annette Sanders (MRN: MRN-315662),True,True,with_pii,"['a24ea6f1-3fc3-4402-80c8-7d7a1d9cf5e8', '801d9f3c-6c56-4894-a3da-32e85e45c883']",2,972
nopii_0118,What training is needed for new electronic health record system?,False,False,without_pii,[],0,973
pii_0347,Create referral letter for Lynn Carter to Endocrinology specialist,True,True,with_pii,['f945cfd4-678e-495f-a2de-b12c5821f077'],1,974
pii_0263,Review allergy list for Kiara Collins: ['Iodine'] before dispensing Amlodipine,True,True,with_pii,['07f4fee5-2c82-489f-bd9c-fbb0d1f16485'],1,975
nopii_0012,Review infection control policies for the cardiology department,False,False,without_pii,[],0,976
pii_0110,Include patients Yolanda Harris (Mixed) and Jamie Torres (Native American) in diabetes study,True,True,with_pii,"['69623159-d255-4be5-83aa-bf082024b5b5', 'a64e88d0-b66a-47eb-a1bf-4326412c1034']",2,977
pii_0444,Schedule surgery for John Christensen (MRN: MRN-594585) with Dr. Dr. Kimberly George,True,True,with_pii,['0519ae36-78df-4714-aa97-ff5165fe3fdd'],1,978
pii_0134,Include patients Jose Watson (Asian) and Alicia Davis (Pacific Islander) in diabetes study,True,True,with_pii,"['b59e67cc-2c92-4826-8615-330cc4596b6d', '7842cbc6-a001-4ba6-8a14-8b9fb6db95fb']",2,979
pii_0256,Include patients Pamela Moore (Hispanic/Latino) and Robert Elliott (Asian) in diabetes study,True,True,with_pii,"['850a48d4-46b5-48de-9b4b-b8eb537d0bd1', 'd3bd2099-951a-4375-baf4-7a1a87ffa8f6']",2,980
nopii_0340,Create simulation scenarios for emergency department training,False,False,without_pii,[],0,981
nopii_0457,Review incident reports for falls prevention strategies,False,False,without_pii,[],0,982
pii_0149,Process discharges for Annette Sanders (MRN: MRN-315662) and Carol Berry (MRN: MRN-248249),True,True,with_pii,"['801d9f3c-6c56-4894-a3da-32e85e45c883', 'dfab24e2-af25-462c-934d-09aed2e106a4']",2,983
pii_0205,Check the allergy information for patient Nicholas Charles (DOB: 01/14/1946),True,True,with_pii,['1149544e-2bc1-43fb-a906-5b41b9be1d00'],1,984
nopii_0415,What training is needed for new electronic health record system?,False,False,without_pii,[],0,985
nopii_0202,Review requirements for clinical trial documentation,False,False,without_pii,[],0,986
nopii_0156,What features should our new patient portal include?,False,False,without_pii,[],0,987
pii_0099,Compare Internal Medicine and Pulmonology outcomes for Timothy Sanchez and Jessica Williamson,True,True,with_pii,"['393fa137-3585-4fbf-8e86-fd9c88c05a8b', '689998d6-4e44-4af9-b106-c45a71f6aee9']",2,988
pii_0174,Transfer records for Brandy Wright from Rossmouth Community Hospital to another facility,True,True,with_pii,['31e2d719-f203-4fe7-98c0-24a9a99e0f9b'],1,989
pii_0425,Verify prescription for Rebecca Best (MRN: MRN-518829): Lorazepam,True,True,with_pii,['8c2dbd72-dc34-4f4d-a791-5507c347847b'],1,990
nopii_0127,How can we implement telemedicine services effectively?,False,False,without_pii,[],0,991
pii_0437,Call emergency contact James Shaw at 702.783.8578x6527 for Donald Velazquez,True,True,with_pii,['a7edc8d8-713f-4f8c-ac8b-e53758ab4778'],1,992
nopii_0087,How can we participate in national quality improvement initiatives?,False,False,without_pii,[],0,993
nopii_0160,Optimize scheduling efficiency for the radiology department,False,False,without_pii,[],0,994
nopii_0372,Analyze trends in hospital-acquired infections,False,False,without_pii,[],0,995
nopii_0223,What continuing education is required for medical assistants?,False,False,without_pii,[],0,996
nopii_0113,How can we improve evidence-based practice implementation?,False,False,without_pii,[],0,997
pii_0350,Review similar cases: Christian Young (Age: 61) and Gary Carter (Age: 72) both with M48.06,True,True,with_pii,"['0d28f5e4-f373-457b-bbbf-ec61e3447f1d', '512b4c10-a359-4aec-95d1-6ae2c940e0fa']",2,998
pii_0026,Schedule a follow-up appointment for Matthew Parker (Phone: 757.279.0833) in Gastroenterology,True,True,with_pii,['70a6b5fc-a03c-47ff-8f0d-c7bc80c8b083'],1,999
nopii_0174,Design workshops on cultural competency in healthcare,False,False,without_pii,[],0,1000
